block,representation,profile,concentration,estimator,a0
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,unweighted_mean_g,-0.537037037037037
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,density_weighted_mean_g,-0.5457663810904704
feature_block_2,centers_n24_d6_o0.25,kappa_2,2.0,mirror_even_mean_g,-0.5370370370370371
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,fourier_M2,-0.3176493582811175
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,fourier_M4,-0.31455892020487375
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,fourier_M6,-0.31338035057010555
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,fourier_M8,-0.31980373942933427
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,fourier_M12,-0.3321835328235033
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,unweighted_mean_g,-0.3194444444444444
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,density_weighted_mean_g,-0.32538378637311716
feature_block_2,centers_n24_d6_o0.25,kappa_6,6.0,mirror_even_mean_g,-0.3194444444444444
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,fourier_M2,-0.28734286388804187
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,fourier_M4,-0.2942883579169916
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,fourier_M6,-0.2925670000145542
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,fourier_M8,-0.2970789293428593
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,fourier_M12,-0.3090836908751614
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,unweighted_mean_g,-0.28703703703703703
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,density_weighted_mean_g,-0.30324294925463535
feature_block_2,centers_n24_d6_o0.25,kappa_9,9.0,mirror_even_mean_g,-0.287037037037037
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,fourier_M2,-0.33335277898823457
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,fourier_M4,-0.34999267508859944
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,fourier_M6,-0.34714472842628064
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,fourier_M8,-0.3575185493627289
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,fourier_M12,-0.3668711297124073
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,unweighted_mean_g,-0.3333333333333333
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,density_weighted_mean_g,-0.36248801242907003
feature_block_2,centers_n24_d6_o0.25,kappa_12,12.0,mirror_even_mean_g,-0.3333333333333333
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,fourier_M2,-0.2971300265976098
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,fourier_M4,-0.30823578842703653
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,fourier_M6,-0.3050184357868752
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,fourier_M8,-0.29417483870455907
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,fourier_M12,-0.31320408288643475
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,unweighted_mean_g,-0.30092592592592593
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,density_weighted_mean_g,-0.3012904551647298
feature_block_2,centers_n24_d6_o0.375,kappa_2,2.0,mirror_even_mean_g,-0.30092592592592593
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,fourier_M2,-0.4514812344093431
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,fourier_M4,-0.4447143183807284
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,fourier_M6,-0.4478102814922965
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,fourier_M8,-0.4526308875114208
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,fourier_M12,-0.4838502116048291
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,unweighted_mean_g,-0.45370370370370366
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,density_weighted_mean_g,-0.4598638575269968
feature_block_2,centers_n24_d6_o0.375,kappa_6,6.0,mirror_even_mean_g,-0.45370370370370366
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,fourier_M2,-0.34301787117899823
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,fourier_M4,-0.35696072130864237
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,fourier_M6,-0.36317849107915656
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,fourier_M8,-0.36285456933779003
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,fourier_M12,-0.373368122640756
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,unweighted_mean_g,-0.34259259259259256
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,density_weighted_mean_g,-0.3643918248884077
feature_block_2,centers_n24_d6_o0.375,kappa_9,9.0,mirror_even_mean_g,-0.34259259259259256
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,fourier_M2,-0.38253908739958287
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,fourier_M4,-0.3982655544582644
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,fourier_M6,-0.398173186107367
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,fourier_M8,-0.40593758544803965
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,fourier_M12,-0.39165464964037533
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,unweighted_mean_g,-0.38425925925925924
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,density_weighted_mean_g,-0.3955493124004167
feature_block_2,centers_n24_d6_o0.375,kappa_12,12.0,mirror_even_mean_g,-0.3842592592592593
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,fourier_M2,-0.22990143678522923
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,fourier_M4,-0.22837004752335227
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,fourier_M6,-0.22928162490848547
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,fourier_M8,-0.23393149203902563
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,fourier_M12,-0.24487252942255205
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,unweighted_mean_g,-0.23148148148148145
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,density_weighted_mean_g,-0.22852791459787
feature_block_2,centers_n24_d6_o0.5,kappa_2,2.0,mirror_even_mean_g,-0.23148148148148145
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,fourier_M2,-0.024151470289377697
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,fourier_M4,-0.03994253702514933
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,fourier_M6,-0.04279740303777716
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,fourier_M8,-0.032689425956980406
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,fourier_M12,-0.0020960386110430696
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,unweighted_mean_g,-0.023148148148148154
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,density_weighted_mean_g,-0.030074828612338907
feature_block_2,centers_n24_d6_o0.5,kappa_6,6.0,mirror_even_mean_g,-0.023148148148148157
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,fourier_M2,-0.0945322678180895
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,fourier_M4,-0.10291018629814475
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,fourier_M6,-0.10568675562659881
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,fourier_M8,-0.09836324411562365
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,fourier_M12,-0.09561052589100236
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,unweighted_mean_g,-0.09722222222222221
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,density_weighted_mean_g,-0.09012477926354903
feature_block_2,centers_n24_d6_o0.5,kappa_9,9.0,mirror_even_mean_g,-0.09722222222222221
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,fourier_M2,0.06889647708559993
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,fourier_M4,0.06434879123970633
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,fourier_M6,0.06636649009162988
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,fourier_M8,0.06161416858543664
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,fourier_M12,0.07576125026423972
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,unweighted_mean_g,0.06481481481481483
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,density_weighted_mean_g,0.07041368364306601
feature_block_2,centers_n24_d6_o0.5,kappa_12,12.0,mirror_even_mean_g,0.06481481481481483
